sym,entry,tf,atr_stop,trail,friday,rule,max_days,risk,mode,sample,max_starts,n,pass_pct,pass_inconsistent_pct,fail_daily_pct,fail_max_pct,timeout_pct,days_to_pass_median,trades_mean,max_dd_mean,worst_day_mean,end_balance_mean,burn_pct,secs,stage,target,min_days,seed
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,30,2.8,fixed,OOS,,395,26.6,0.0,14.2,58.0,1.3,5.1,5.8,10.22,-2.75,99716.0,72.2,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,60,2.8,fixed,IS,,390,33.8,0.0,21.3,44.9,0.0,5.1,5.0,9.3,-2.75,101069.0,66.2,0.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,60,2.8,fixed,OOS,,395,26.6,0.0,14.2,58.0,1.3,5.1,5.8,10.22,-2.75,99716.0,72.2,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,7,2.8,fixed,IS,,390,3.3,16.2,21.0,36.4,23.1,5.8,4.1,8.84,-2.73,100098.0,57.4,0.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,7,2.8,fixed,OOS,,395,3.8,11.6,10.1,42.5,31.9,5.4,4.7,8.91,-2.68,99793.0,52.6,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,14,2.8,fixed,IS,,390,5.4,17.9,21.5,54.6,0.5,6.3,4.7,9.27,-2.74,100154.0,76.1,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,14,2.8,fixed,OOS,,395,7.6,14.4,12.9,62.5,2.5,7.1,5.5,9.43,-2.72,99846.0,75.4,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,30,2.8,fixed,IS,,390,5.4,17.9,21.5,55.1,0.0,6.3,4.7,9.27,-2.74,100143.0,76.6,0.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,30,2.8,fixed,OOS,,395,8.4,14.7,12.9,62.8,1.3,7.6,5.5,9.43,-2.72,99931.0,75.7,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,60,2.8,fixed,IS,,390,5.4,17.9,21.5,55.1,0.0,6.3,4.7,9.27,-2.74,100143.0,76.6,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,60,2.8,fixed,OOS,,395,8.4,14.7,12.9,62.8,1.3,7.6,5.5,9.43,-2.72,99931.0,75.7,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,7,2.8,fixed,IS,,390,22.6,0.0,19.2,35.1,23.1,4.2,3.9,8.53,-2.73,100461.0,54.3,0.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,7,2.8,fixed,OOS,,395,16.2,0.0,9.9,42.0,31.9,4.2,4.5,8.99,-2.69,99765.0,51.9,0.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,14,2.8,fixed,IS,,390,30.3,0.0,20.8,42.3,6.7,4.8,4.8,9.18,-2.75,100831.0,63.1,0.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,14,2.8,fixed,OOS,,395,23.8,0.0,12.9,54.9,8.4,4.4,5.6,10.06,-2.75,99775.0,67.8,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,30,2.8,fixed,IS,,390,33.8,0.0,21.3,44.9,0.0,5.1,5.0,9.3,-2.75,101069.0,66.2,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,30,2.8,fixed,OOS,,395,26.8,0.0,13.7,58.2,1.3,5.3,5.8,10.3,-2.75,99832.0,71.9,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,60,2.8,fixed,IS,,390,33.8,0.0,21.3,44.9,0.0,5.1,5.0,9.3,-2.75,101069.0,66.2,0.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,60,2.8,fixed,OOS,,395,26.8,0.0,13.7,58.2,1.3,5.3,5.8,10.3,-2.75,99832.0,71.9,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,7,2.8,fixed,IS,,390,4.9,0.0,0.0,17.4,77.7,4.8,5.5,11.0,-3.02,100244.0,17.4,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,7,2.8,fixed,OOS,,395,1.3,0.0,0.0,15.7,83.0,5.4,5.9,11.02,-2.89,99650.0,15.7,1.0,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,14,2.8,fixed,IS,,390,10.8,0.0,0.0,55.9,33.3,7.4,8.7,13.41,-3.13,100795.0,55.9,1.3,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,14,2.8,fixed,OOS,,395,4.8,0.0,0.0,58.2,37.0,8.7,9.7,13.75,-3.01,99040.0,58.2,1.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,30,2.8,fixed,IS,,390,18.2,0.0,0.0,79.7,2.1,11.8,10.7,14.24,-3.21,101299.0,79.7,1.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,30,2.8,fixed,OOS,,395,12.2,0.0,0.0,85.1,2.8,15.5,11.4,14.46,-3.02,98908.0,85.1,1.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,60,2.8,fixed,IS,,390,18.2,0.0,0.0,81.8,0.0,11.8,10.8,14.27,-3.21,101269.0,81.8,1.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,60,2.8,fixed,OOS,,395,13.4,0.0,0.0,85.3,1.3,15.6,11.4,14.46,-3.02,99116.0,85.3,1.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,7,2.8,fixed,IS,,390,19.0,0.0,0.0,0.3,80.8,5.6,5.2,4.67,-1.5,100127.0,0.3,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,7,2.8,fixed,OOS,,395,14.2,0.0,0.0,0.0,85.8,5.6,5.7,4.12,-1.26,100078.0,0.0,1.1,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,14,2.8,fixed,IS,,390,34.4,0.0,0.0,3.6,62.1,6.0,9.3,6.44,-1.67,100220.0,3.6,1.5,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,14,2.8,fixed,OOS,,395,29.1,0.0,0.0,2.3,68.6,7.4,10.5,5.64,-1.4,100331.0,2.3,1.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,30,2.8,fixed,IS,,390,52.3,0.0,0.0,17.7,30.0,9.9,15.2,8.03,-1.87,100584.0,17.7,2.4,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,30,2.8,fixed,OOS,,395,44.6,0.0,0.0,7.8,47.6,10.6,18.4,7.35,-1.56,100613.0,7.8,2.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,60,2.8,fixed,IS,,390,59.7,0.0,0.0,29.2,11.0,11.8,19.8,8.75,-1.94,100545.0,29.2,3.2,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,60,2.8,fixed,OOS,,395,59.5,0.0,0.0,23.3,17.2,14.4,25.7,8.45,-1.66,100932.0,23.3,3.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,7,2.8,fixed,IS,,390,3.1,0.0,0.0,0.3,96.7,5.6,5.7,5.02,-1.62,99964.0,0.3,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,7,2.8,fixed,OOS,,395,2.3,0.0,0.0,0.0,97.7,5.6,6.0,4.31,-1.35,100042.0,0.0,1.0,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,14,2.8,fixed,IS,,390,8.7,0.0,0.0,3.6,87.7,8.3,11.0,7.36,-1.89,99909.0,3.6,1.3,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,14,2.8,fixed,OOS,,395,7.3,0.0,0.0,2.3,90.4,9.4,11.7,6.19,-1.56,100206.0,2.3,1.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,30,2.8,fixed,IS,,390,19.7,0.0,0.0,18.2,62.1,15.7,21.1,10.3,-2.18,99793.0,18.2,2.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,30,2.8,fixed,OOS,,395,17.5,0.0,0.0,7.8,74.7,15.6,22.9,8.54,-1.79,100737.0,7.8,3.3,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,60,2.8,fixed,IS,,390,32.6,0.0,0.0,36.7,30.8,25.1,32.2,12.48,-2.35,99239.0,36.7,5.0,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,60,2.8,fixed,OOS,,395,30.9,0.0,0.0,24.3,44.8,27.5,36.2,10.29,-1.96,101064.0,24.3,4.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,7,1.5,ladder_balance,IS,,390,0.5,1.3,0.0,0.0,98.2,5.0,5.7,2.85,-1.0,100045.0,0.0,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.1,2.82,-0.96,99971.0,0.0,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,14,1.5,ladder_balance,IS,,390,2.6,3.1,0.0,0.0,94.4,9.3,11.2,4.31,-1.24,100122.0,0.0,1.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,14,1.5,ladder_balance,OOS,,395,1.8,0.0,0.0,0.0,98.2,12.4,12.0,4.28,-1.23,99974.0,0.0,1.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,30,1.5,ladder_balance,IS,,390,7.2,3.8,0.0,2.1,86.9,19.3,23.2,6.41,-1.48,100264.0,2.1,3.2,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,30,1.5,ladder_balance,OOS,,395,2.0,0.0,0.0,1.0,97.0,12.5,25.1,6.5,-1.46,99967.0,1.0,3.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,60,1.5,ladder_balance,IS,,390,11.5,3.8,0.0,30.8,53.8,26.5,40.9,8.22,-1.56,100037.0,30.8,5.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_1step,60,1.5,ladder_balance,OOS,,395,5.3,0.0,0.0,31.4,63.3,37.6,44.1,8.36,-1.55,99669.0,31.4,6.1,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.5,ladder_balance,IS,,390,1.8,0.0,0.0,0.0,98.2,4.8,5.7,2.85,-1.0,100045.0,0.0,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.1,2.82,-0.96,99971.0,0.0,1.1,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.5,ladder_balance,IS,,390,5.6,0.0,0.0,0.0,94.4,8.8,11.2,4.31,-1.24,100122.0,0.0,1.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.5,ladder_balance,OOS,,395,1.8,0.0,0.0,0.0,98.2,12.4,12.0,4.28,-1.23,99974.0,0.0,1.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,30,1.5,ladder_balance,IS,,390,11.0,0.0,0.0,16.7,72.3,12.8,22.5,6.24,-1.46,100360.0,16.7,3.3,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,30,1.5,ladder_balance,OOS,,395,2.0,0.0,0.0,13.9,84.1,12.5,24.2,6.31,-1.45,99962.0,13.9,3.4,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,60,1.5,ladder_balance,IS,,390,12.6,0.0,0.0,38.2,49.2,15.8,37.4,7.78,-1.51,99565.0,38.2,5.3,3,,,
BTCUSD,don20,1h,1.0,1.0,True,fundingpips_1step,60,1.5,ladder_balance,OOS,,395,5.3,0.0,0.0,31.6,63.0,37.6,41.0,8.12,-1.51,99512.0,31.6,5.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_8,7,1.5,ladder_balance,IS,,390,0.5,0.0,0.0,0.0,99.5,3.3,5.7,2.86,-1.01,100031.0,0.0,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_8,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,1.3,98.7,,6.0,2.82,-0.96,99928.0,1.3,1.0,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_8,14,1.5,ladder_balance,IS,,390,3.3,0.0,0.0,0.0,96.7,8.8,11.3,4.35,-1.26,100096.0,0.0,1.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_8,14,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,2.5,97.5,,11.9,4.29,-1.22,99889.0,2.5,1.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_8,30,1.5,ladder_balance,IS,,390,7.9,0.0,0.0,19.0,73.1,16.8,23.2,6.43,-1.49,100159.0,19.0,3.2,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_8,30,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,19.7,80.3,,24.4,6.48,-1.44,99735.0,19.7,3.5,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_8,60,1.5,ladder_balance,IS,,390,10.3,0.0,0.0,58.7,31.0,23.1,35.6,7.56,-1.54,99736.0,58.7,4.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_8,60,1.5,ladder_balance,OOS,,395,1.3,0.0,0.0,60.3,38.5,54.6,38.4,7.62,-1.48,99448.0,60.3,5.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,5.7,2.87,-1.02,100017.0,0.0,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.1,2.82,-0.96,99971.0,0.0,1.0,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,14,1.5,ladder_balance,IS,,390,0.3,0.0,0.0,0.0,99.7,13.3,11.4,4.4,-1.29,100089.0,0.0,1.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,14,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,12.0,4.29,-1.24,99948.0,0.0,1.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,30,1.5,ladder_balance,IS,,390,2.8,0.0,0.0,0.0,97.2,22.6,24.4,6.64,-1.53,100384.0,0.0,3.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,30,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,25.4,6.58,-1.47,99859.0,0.0,3.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,60,1.5,ladder_balance,IS,,390,5.9,0.0,0.0,5.1,89.0,30.9,47.7,9.07,-1.67,100826.0,5.1,8.3,3,,,
BTCUSD,don20,1h,1.0,1.0,True,e8_one_14,60,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,4.6,95.4,,48.8,9.07,-1.59,99508.0,4.6,10.5,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,7,1.5,ladder_balance,IS,,390,1.8,0.0,0.0,0.0,98.2,4.8,5.7,2.85,-1.0,100045.0,0.0,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.1,2.82,-0.96,99971.0,0.0,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,14,1.5,ladder_balance,IS,,390,5.6,0.0,0.0,0.0,94.4,8.8,11.2,4.31,-1.24,100122.0,0.0,1.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,14,1.5,ladder_balance,OOS,,395,1.8,0.0,0.0,0.0,98.2,12.4,12.0,4.28,-1.23,99974.0,0.0,1.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,30,1.5,ladder_balance,IS,,390,11.0,0.0,0.0,16.7,72.3,12.8,22.5,6.24,-1.46,100360.0,16.7,3.1,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,30,1.5,ladder_balance,OOS,,395,2.0,0.0,0.0,13.9,84.1,12.5,24.2,6.31,-1.45,99962.0,13.9,3.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,60,1.5,ladder_balance,IS,,390,12.6,0.0,0.0,38.2,49.2,15.8,37.4,7.78,-1.51,99565.0,38.2,8.5,3,,,
BTCUSD,don20,1h,1.0,1.0,True,the5ers_hyper,60,1.5,ladder_balance,OOS,,395,5.3,0.0,0.0,31.6,63.0,37.6,41.0,8.12,-1.51,99512.0,31.6,9.4,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,7,1.5,ladder_balance,IS,,390,0.3,0.0,0.0,0.0,99.7,5.6,5.7,2.59,-0.86,100048.0,0.0,0.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.1,2.5,-0.81,100023.0,0.0,0.9,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,14,1.5,ladder_balance,IS,,390,2.1,0.0,0.0,0.0,97.9,12.2,11.4,3.88,-1.04,100099.0,0.0,1.6,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,14,1.5,ladder_balance,OOS,,395,0.8,0.0,0.0,0.0,99.2,12.4,12.0,3.78,-1.01,100072.0,0.0,1.7,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,30,1.5,ladder_balance,IS,,390,7.9,0.0,0.0,0.0,92.1,21.4,24.0,5.79,-1.25,100147.0,0.0,3.2,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,30,1.5,ladder_balance,OOS,,395,2.0,0.0,0.0,0.0,98.0,21.1,25.2,5.72,-1.19,100239.0,0.0,4.8,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,60,1.5,ladder_balance,IS,,390,13.1,0.0,0.0,3.1,83.8,27.5,46.2,7.85,-1.38,99981.0,3.1,9.4,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p1,60,1.5,ladder_balance,OOS,,395,4.1,0.0,0.0,4.3,91.6,41.1,48.0,7.87,-1.33,100186.0,4.3,10.3,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,7,1.5,ladder_balance,IS,,390,5.4,0.0,0.0,0.0,94.6,5.6,5.6,2.55,-0.84,100074.0,0.0,1.1,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,7,1.5,ladder_balance,OOS,,395,5.6,0.0,0.0,0.0,94.4,5.6,6.0,2.48,-0.79,100052.0,0.0,1.3,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,14,1.5,ladder_balance,IS,,390,12.8,0.0,0.0,0.0,87.2,7.8,10.9,3.7,-1.01,100126.0,0.0,2.3,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,14,1.5,ladder_balance,OOS,,395,13.4,0.0,0.0,0.0,86.6,7.7,11.5,3.7,-0.96,100156.0,0.0,2.5,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,30,1.5,ladder_balance,IS,,390,21.5,0.0,0.0,0.0,78.5,11.8,21.6,5.31,-1.17,100087.0,0.0,4.4,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,30,1.5,ladder_balance,OOS,,395,27.1,0.0,0.0,0.0,72.9,14.4,22.2,5.37,-1.1,100605.0,0.0,5.2,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,60,1.5,ladder_balance,IS,,390,33.3,0.0,0.0,3.1,63.6,17.8,39.4,6.99,-1.29,100288.0,3.1,8.1,3,,,
BTCUSD,don20,1h,1.0,1.0,True,ftmo_p2,60,1.5,ladder_balance,OOS,,395,44.6,0.0,0.0,4.3,51.1,23.1,37.5,6.96,-1.22,100945.0,4.3,7.8,3,,,
XAUUSD,don55,4h,1.0,1.0,True,ftmo_1step,7,2.8,fixed,IS,,1688,0.0,4.0,4.2,1.6,90.2,,1.0,3.28,-1.41,100050.0,5.8,2.7,3,,,
XAUUSD,don55,4h,1.0,1.0,True,ftmo_1step,7,2.8,fixed,OOS,,816,0.0,2.8,2.7,0.0,94.5,,1.0,2.9,-1.33,99780.0,2.7,1.2,3,,,
XAUUSD,don55,4h,1.0,1.0,True,ftmo_1step,14,2.8,fixed,IS,,1688,0.0,7.8,8.9,5.3,78.0,,2.0,5.46,-2.15,100012.0,14.2,5.2,3,,,
XAUUSD,don55,4h,1.0,1.0,True,ftmo_1step,14,2.8,fixed,OOS,,816,0.0,4.8,5.6,2.1,87.5,,2.0,4.98,-2.08,99538.0,7.7,2.4,3,,,
XAUUSD,don55,4h,1.0,1.0,True,ftmo_1step,30,2.8,fixed,IS,,1688,0.5,12.4,16.9,21.6,48.7,27.5,3.6,7.84,-2.7,99866.0,38.5,8.7,3,,,
XAUUSD,don55,4h,1.0,1.0,True,ftmo_1step,30,2.8,fixed,OOS,,816,0.0,7.2,11.0,19.1,62.6,,3.8,7.72,-2.69,98731.0,30.1,4.5,3,,,
XAUUSD,don55,4h,1.0,1.0,True,ftmo_1step,60,2.8,fixed,IS,,1688,2.4,14.0,23.4,48.0,12.2,39.0,4.9,9.12,-2.85,99210.0,71.4,11.8,3,,,
XAUUSD,don55,4h,1.0,1.0,True,ftmo_1step,60,2.8,fixed,OOS,,816,0.0,8.6,17.3,52.5,21.7,,5.6,9.49,-2.87,97586.0,69.8,6.6,3,,,
XAUUSD,don55,4h,1.0,1.0,True,fundingpips_1step,7,2.8,fixed,IS,,1688,4.9,0.0,4.2,1.6,89.3,3.6,1.0,3.26,-1.41,100188.0,5.8,2.7,3,,,
XAUUSD,don55,4h,1.0,1.0,True,fundingpips_1step,7,2.8,fixed,OOS,,816,2.8,0.0,2.7,1.3,93.1,3.8,1.0,2.89,-1.33,99775.0,4.0,1.3,3,,,
XAUUSD,don55,4h,1.0,1.0,True,fundingpips_1step,14,2.8,fixed,IS,,1688,9.0,0.0,8.6,5.7,76.7,6.7,1.9,5.4,-2.14,100189.0,14.3,4.7,3,,,
XAUUSD,don55,4h,1.0,1.0,True,fundingpips_1step,14,2.8,fixed,OOS,,816,4.8,0.0,5.6,9.2,80.4,6.5,2.0,4.9,-2.07,99492.0,14.8,2.4,3,,,
XAUUSD,don55,4h,1.0,1.0,True,fundingpips_1step,30,2.8,fixed,IS,,1688,14.5,0.0,16.5,24.4,44.6,10.5,3.4,7.69,-2.7,99838.0,40.9,8.2,3,,,
XAUUSD,don55,4h,1.0,1.0,True,fundingpips_1step,30,2.8,fixed,OOS,,816,7.4,0.0,9.4,30.9,52.3,9.3,3.6,7.46,-2.66,98640.0,40.3,4.2,3,,,
XAUUSD,don55,4h,1.0,1.0,True,fundingpips_1step,60,2.8,fixed,IS,,1688,20.3,0.0,23.8,37.2,18.7,16.6,4.8,9.05,-2.84,99511.0,61.0,11.5,3,,,
XAUUSD,don55,4h,1.0,1.0,True,fundingpips_1step,60,2.8,fixed,OOS,,816,8.5,0.0,15.1,51.3,25.1,12.6,5.3,9.3,-2.84,97515.0,66.4,5.9,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_8,7,2.8,fixed,IS,,1688,1.4,0.0,0.0,4.4,94.1,4.4,1.1,3.31,-1.42,99945.0,4.4,3.0,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_8,7,2.8,fixed,OOS,,816,1.1,0.0,0.0,1.7,97.2,3.8,1.0,2.91,-1.34,99747.0,1.7,1.5,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_8,14,2.8,fixed,IS,,1688,2.9,0.0,0.0,16.5,80.6,7.3,2.0,5.53,-2.17,99798.0,16.5,5.2,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_8,14,2.8,fixed,OOS,,816,2.3,0.0,0.0,12.5,85.2,7.6,2.0,4.97,-2.07,99501.0,12.5,2.5,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_8,30,2.8,fixed,IS,,1688,6.0,0.0,0.0,55.7,38.2,14.5,3.6,7.83,-2.72,99415.0,55.7,8.9,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_8,30,2.8,fixed,OOS,,816,4.5,0.0,0.0,49.9,45.6,13.8,3.6,7.4,-2.64,99061.0,49.9,4.1,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_8,60,2.8,fixed,IS,,1688,8.6,0.0,0.0,85.2,6.2,21.3,4.5,8.62,-2.83,99119.0,85.2,10.1,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_8,60,2.8,fixed,OOS,,816,5.6,0.0,0.0,80.6,13.7,16.3,4.8,8.33,-2.76,98527.0,80.6,5.7,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_14,7,2.8,fixed,IS,,1688,0.2,0.0,0.0,0.9,98.9,5.0,1.1,3.36,-1.44,100056.0,0.9,2.6,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_14,7,2.8,fixed,OOS,,816,0.0,0.0,0.0,0.0,100.0,,1.0,2.93,-1.35,99775.0,0.0,1.3,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_14,14,2.8,fixed,IS,,1688,0.9,0.0,0.0,2.4,96.7,10.1,2.2,5.77,-2.24,100109.0,2.4,5.2,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_14,14,2.8,fixed,OOS,,816,0.0,0.0,0.0,0.0,100.0,,2.1,5.14,-2.12,99580.0,0.0,2.6,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_14,30,2.8,fixed,IS,,1688,3.1,0.0,0.0,9.4,87.5,18.7,4.6,9.17,-2.86,100251.0,9.4,10.6,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_14,30,2.8,fixed,OOS,,816,1.2,0.0,0.0,4.5,94.2,20.5,4.5,8.66,-2.81,99163.0,4.5,5.3,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_14,60,2.8,fixed,IS,,1688,7.6,0.0,0.0,37.6,54.7,35.7,7.9,12.31,-3.07,100012.0,37.6,19.0,3,,,
XAUUSD,don55,4h,1.0,1.0,True,e8_one_14,60,2.8,fixed,OOS,,816,3.3,0.0,0.0,26.7,70.0,48.9,8.1,11.67,-3.04,98296.0,26.7,9.5,3,,,
XAUUSD,don55,4h,1.0,1.0,True,the5ers_hyper,7,2.8,fixed,IS,,1688,3.6,0.0,4.1,1.7,90.6,4.2,1.0,3.27,-1.41,100186.0,5.8,2.5,3,,,
